year,age,area,gender,event,value
2012,0,Воткинский,both,born,404
2012,0,Воткинский,female,born,180
2012,0,Воткинский,male,born,224
2012,0,г. Воткинск,both,born,1332
2012,0,г. Воткинск,female,born,652
2012,0,г. Воткинск,male,born,680
2012,0,г. Глазов,both,born,1172
2012,0,г. Глазов,female,born,559
2012,0,г. Глазов,male,born,613
2012,0,г. Ижевск,both,born,8831
2012,0,г. Ижевск,female,born,4313
2012,0,г. Ижевск,male,born,4518
2012,0,г. Камбарка,both,born,199
2012,0,г. Камбарка,female,born,91
2012,0,г. Камбарка,male,born,108
2012,0,Глазовский,both,born,298
2012,0,Глазовский,female,born,134
2012,0,Глазовский,male,born,164
2012,0,г. Можга,both,born,704
2012,0,г. Можга,female,born,350
2012,0,г. Можга,male,born,354
2012,0,Городские поселения,both,born,14751
2012,0,Городские поселения,female,born,7127
2012,0,Городские поселения,male,born,7624
2012,0,Граховский,both,born,146
2012,0,Граховский,female,born,75
2012,0,Граховский,male,born,71
2012,0,г. Сарапул,both,born,1492
2012,0,г. Сарапул,female,born,688
2012,0,г. Сарапул,male,born,804
2012,0,Дебесский,both,born,242
2012,0,Дебесский,female,born,113
2012,0,Дебесский,male,born,129
2012,0,Завьяловский,both,born,1173
2012,0,Завьяловский,female,born,616
2012,0,Завьяловский,male,born,557
2012,0,Игринский,both,born,715
2012,0,Игринский,female,born,340
2012,0,Игринский,male,born,375
2012,0,Индустриальный,both,born,1680
2012,0,Индустриальный,female,born,831
2012,0,Индустриальный,male,born,849
2012,0,Камбарский,both,born,307
2012,0,Камбарский,female,born,140
2012,0,Камбарский,male,born,167
2012,0,Каракулинский,both,born,203
2012,0,Каракулинский,female,born,101
2012,0,Каракулинский,male,born,102
2012,0,Кезский,both,born,388
2012,0,Кезский,female,born,200
2012,0,Кезский,male,born,188
2012,0,Кизнерский,both,born,339
2012,0,Кизнерский,female,born,178
2012,0,Кизнерский,male,born,161
2012,0,Киясовский,both,born,181
2012,0,Киясовский,female,born,83
2012,0,Киясовский,male,born,98
2012,0,Красногорский,both,born,162
2012,0,Красногорский,female,born,84
2012,0,Красногорский,male,born,78
2012,0,Ленинский,both,born,1872
2012,0,Ленинский,female,born,889
2012,0,Ленинский,male,born,983
2012,0,Малопургинский,both,born,593
2012,0,Малопургинский,female,born,288
2012,0,Малопургинский,male,born,305
2012,0,Можгинский,both,born,456
2012,0,Можгинский,female,born,213
